step,episode,reward,done,action,state0,state1,state2,state3,state4,state5,state6,state7
14,0,-0.1668034526185511,False,3,-0.08341684192419052,1.364578366279602,-0.5336763262748718,-0.22260341048240662,-0.005988518241792917,-0.08684570342302322,0.0,0.0
15,0,1.5249711517496223,False,2,-0.08870077133178711,1.3589677810668945,-0.5215416550636292,-0.24939873814582825,-0.012758751399815083,-0.13541696965694427,0.0,0.0
16,0,-1.8210976427298806,False,1,-0.09386739879846573,1.3538727760314941,-0.5103182792663574,-0.2265080362558365,-0.01902211830019951,-0.12527887523174286,0.0,0.0
17,0,-0.5146979535347203,False,3,-0.09909991919994354,1.3481868505477905,-0.5186221599578857,-0.252777636051178,-0.023615378886461258,-0.09187337756156921,0.0,0.0
18,0,-2.0777017843109875,False,1,-0.10426368564367294,1.341910481452942,-0.509984016418457,-0.2790641188621521,-0.02993287332355976,-0.12636138498783112,0.0,0.0
19,0,-0.33625168841999087,False,3,-0.1095195785164833,1.3350472450256348,-0.5215662717819214,-0.3051178753376007,-0.03391805663704872,-0.07971064746379852,0.0,0.0
20,0,-0.8065211140108477,False,3,-0.1146787628531456,1.327587366104126,-0.5094332695007324,-0.3317103087902069,-0.04033030569553375,-0.12825649976730347,0.0,0.0
21,0,-0.6515539966612949,False,2,-0.11975698173046112,1.3195204734802246,-0.49928346276283264,-0.35877278447151184,-0.04877379909157753,-0.16888514161109924,0.0,0.0
22,0,1.7765102087289335,False,2,-0.12492971122264862,1.3116674423217773,-0.5081714987754822,-0.3493453860282898,-0.057779401540756226,-0.18012842535972595,0.0,0.0
23,0,-2.347669342322233,False,1,-0.13009357452392578,1.304755687713623,-0.507046639919281,-0.30757442116737366,-0.06701980531215668,-0.18482494354248047,0.0,0.0
24,0,-0.6587693920860886,False,2,-0.13534203171730042,1.2972487211227417,-0.5176711082458496,-0.3339681327342987,-0.07412318140268326,-0.14208020269870758,0.0,0.0
25,0,-1.4872055319680157,False,0,-0.1406821310520172,1.2899398803710938,-0.5262296199798584,-0.3252452313899994,-0.08183322101831436,-0.1542007476091385,0.0,0.0
26,0,3.131387069308613,False,2,-0.146022230386734,1.2820316553115845,-0.5262302756309509,-0.3519168496131897,-0.08954323083162308,-0.15420001745224,0.0,0.0
27,0,-1.4778288720694661,False,0,-0.15120038390159607,1.2750427722930908,-0.5103713870048523,-0.31108391284942627,-0.0969269648194313,-0.1476745903491974,0.0,0.0
28,0,1.8149554899565998,False,2,-0.15637855231761932,1.2674546241760254,-0.5103721022605896,-0.3377551734447479,-0.10431067645549774,-0.14767420291900635,0.0,0.0
29,0,1.0399065343508596,False,2,-0.16142749786376953,1.2603305578231812,-0.4977126121520996,-0.3171461224555969,-0.11144232749938965,-0.14263316988945007,0.0,0.0
30,0,1.257459193681808,False,2,-0.16647453606128693,1.2538418769836426,-0.4971165657043457,-0.28897130489349365,-0.11899001151323318,-0.15095344185829163,0.0,0.0
31,0,-0.7691894259212109,False,3,-0.17135486006736755,1.2474874258041382,-0.4809374213218689,-0.2829992175102234,-0.1260404884815216,-0.14100968837738037,0.0,0.0
32,0,-1.1967876123151757,False,3,-0.17613735795021057,1.2405232191085815,-0.4686954617500305,-0.3103552460670471,-0.13555574417114258,-0.19030551612377167,0.0,0.0
33,0,2.396902719605163,False,2,-0.18083104491233826,1.2329436540603638,-0.45756807923316956,-0.33798715472221375,-0.14732813835144043,-0.23544783890247345,0.0,0.0
34,0,2.0227370332232626,False,2,-0.1852860450744629,1.2258610725402832,-0.4343149662017822,-0.31592559814453125,-0.15850557386875153,-0.22354860603809357,0.0,0.0
35,0,0.44678930474047435,False,2,-0.1895766258239746,1.2193710803985596,-0.4180513918399811,-0.28965863585472107,-0.16951249539852142,-0.2201385200023651,0.0,0.0
36,0,-2.581964310713032,False,1,-0.19382533431053162,1.213274598121643,-0.413567453622818,-0.272286057472229,-0.18084630370140076,-0.2266765534877777,0.0,0.0
37,0,1.0507503456850429,False,2,-0.1981470137834549,1.2066001892089844,-0.4227588176727295,-0.2978154122829437,-0.1902918815612793,-0.18891140818595886,0.0,0.0
38,0,-1.9016030049731967,False,0,-0.20238837599754333,1.2003624439239502,-0.41451603174209595,-0.2785058915615082,-0.19997833669185638,-0.1937291920185089,0.0,0.0
39,0,-1.934697569763017,False,0,-0.2066296637058258,1.193525791168213,-0.414518266916275,-0.30518028140068054,-0.2096647322177887,-0.19372795522212982,0.0,0.0
40,0,-1.9599696737049328,False,0,-0.21087074279785156,1.1860904693603516,-0.4145206809043884,-0.3318546712398529,-0.21935106813907623,-0.19372668862342834,0.0,0.0
41,0,-1.6258600865309052,False,3,-0.215111643075943,1.178056240081787,-0.414523184299469,-0.3585290014743805,-0.229037344455719,-0.19372543692588806,0.0,0.0
42,0,0.9600908515759954,False,2,-0.21928434073925018,1.1694073677062988,-0.40600553154945374,-0.3861793875694275,-0.24046891927719116,-0.2286314219236374,0.0,0.0
43,0,-2.4855375281414056,False,1,-0.22324275970458984,1.160785436630249,-0.385098397731781,-0.3849925398826599,-0.2513982355594635,-0.21858647465705872,0.0,0.0
44,0,2.032690318246705,False,2,-0.22726468741893768,1.1515933275222778,-0.39315861463546753,-0.4101126492023468,-0.2606183588504791,-0.1844026893377304,0.0,0.0
45,0,3.4010693955097056,False,2,-0.23118071258068085,1.1429576873779297,-0.3821520209312439,-0.38552236557006836,-0.2702845633029938,-0.19332388043403625,0.0,0.0
46,0,-2.4826591272501433,False,1,-0.2348121702671051,1.134938359260559,-0.3539787828922272,-0.3581380248069763,-0.2796844244003296,-0.1879974901676178,0.0,0.0
47,0,1.4376046982230661,False,2,-0.23853488266468048,1.1263704299926758,-0.3655734658241272,-0.3821019232273102,-0.28657013177871704,-0.13771407306194305,0.0,0.0
48,0,4.293455624057697,False,2,-0.2420293390750885,1.1178303956985474,-0.34320664405822754,-0.38079777359962463,-0.2929905354976654,-0.12840893864631653,0.0,0.0
49,0,0.6467570665129585,False,2,-0.24520349502563477,1.1100132465362549,-0.3114238977432251,-0.34864503145217896,-0.2991718053817749,-0.1236252561211586,0.0,0.0
50,0,-2.228391246296893,False,1,-0.24837732315063477,1.102481722831726,-0.31062424182891846,-0.33614078164100647,-0.3061569333076477,-0.13970337808132172,0.0,0.0
51,0,1.0833471777380168,False,2,-0.2516251504421234,1.0943973064422607,-0.3200598657131195,-0.3603097200393677,-0.3110555112361908,-0.0979715958237648,0.0,0.0
52,0,-2.02722918033234,False,1,-0.2547539174556732,1.0864304304122925,-0.3080097734928131,-0.3551431894302368,-0.3161070644855499,-0.10103126615285873,0.0,0.0
53,0,4.618518677742554,False,2,-0.2579503059387207,1.0778995752334595,-0.3165653944015503,-0.37982475757598877,-0.31929683685302734,-0.06379537284374237,0.0,0.0
54,0,-1.8448922616003915,False,1,-0.26089200377464294,1.0702329874038696,-0.2908192574977875,-0.3414803445339203,-0.32278677821159363,-0.06979911029338837,0.0,0.0
55,0,1.5492709646191087,False,2,-0.2638925611972809,1.0620074272155762,-0.298321008682251,-0.3659668266773224,-0.3245903551578522,-0.036071669310331345,0.0,0.0
56,0,5.848935643698167,False,2,-0.26670098304748535,1.0538101196289062,-0.2793276607990265,-0.36465832591056824,-0.3261702060699463,-0.03159717470407486,0.0,0.0
57,0,-1.8400279155972885,False,1,-0.2690659463405609,1.0464471578598022,-0.2354867160320282,-0.327474445104599,-0.3272249102592468,-0.021094102412462234,0.0,0.0
58,0,-1.5077627176120518,False,1,-0.2715175747871399,1.038517951965332,-0.2463628500699997,-0.35213959217071533,-0.3259742558002472,0.025012854486703873,0.0,0.0
59,0,2.5371365765725615,False,2,-0.2740374207496643,1.0300180912017822,-0.2549460232257843,-0.37710922956466675,-0.3228900134563446,0.061684805899858475,0.0,0.0
60,0,2.7537221236348843,False,2,-0.27631649374961853,1.0216375589370728,-0.2312091588973999,-0.37173283100128174,-0.31945401430130005,0.06872069090604782,0.0,0.0
61,0,-1.1478749175528549,False,0,-0.27830052375793457,1.0133693218231201,-0.2022918164730072,-0.3666238784790039,-0.3154125213623047,0.08082971721887589,0.0,0.0
62,0,3.263909143631918,False,2,-0.28028449416160583,1.004501461982727,-0.20229241251945496,-0.3932918608188629,-0.3113710284233093,0.08082957565784454,0.0,0.0
63,0,-1.2884603357871345,False,1,-0.2821565270423889,0.9961223602294922,-0.19058237969875336,-0.3716800808906555,-0.30786600708961487,0.07010017335414886,0.0,0.0
64,0,4.711952567577282,False,2,-0.2841143012046814,0.9871881008148193,-0.20144350826740265,-0.39588651061058044,-0.30200639367103577,0.117192842066288,0.0,0.0
65,0,-1.0364547120348664,False,1,-0.28578272461891174,0.9788526892662048,-0.1726827174425125,-0.3692690432071686,-0.2959686815738678,0.12075446546077728,0.0,0.0
66,0,-0.829376122569754,False,1,-0.287513792514801,0.969951331615448,-0.1806352138519287,-0.394104540348053,-0.288205623626709,0.1552610695362091,0.0,0.0
67,0,4.68755061480756,False,2,-0.2893194258213043,0.9604879021644592,-0.19009201228618622,-0.41874265670776367,-0.27840879559516907,0.19593645632266998,0.0,0.0
68,0,5.178889868360426,False,2,-0.29092708230018616,0.9516202807426453,-0.1701911985874176,-0.3923543393611908,-0.26874566078186035,0.19326266646385193,0.0,0.0
69,0,6.175426578119851,False,2,-0.292415052652359,0.9435786604881287,-0.157627671957016,-0.3558114767074585,-0.2597174644470215,0.1805637627840042,0.0,0.0
70,0,-0.8266594436801427,False,0,-0.2934933304786682,0.9363438487052917,-0.11737654358148575,-0.3198857307434082,-0.24997247755527496,0.19489972293376923,0.0,0.0
71,0,-0.7406116749606884,False,1,-0.29457131028175354,0.9285103678703308,-0.11737954616546631,-0.3465600907802582,-0.2402275651693344,0.19489845633506775,0.0,0.0
72,0,-0.6122273625930734,False,3,-0.2957330346107483,0.920116126537323,-0.12798389792442322,-0.37119409441947937,-0.22823700308799744,0.23981118202209473,0.0,0.0
73,0,2.3864995391772768,False,2,-0.2968016564846039,0.9110907912254333,-0.11630748212337494,-0.39969635009765625,-0.21868106722831726,0.19111904501914978,0.0,0.0
74,0,1.7374992073661246,False,2,-0.297773540019989,0.9022217392921448,-0.10658407211303711,-0.39281758666038513,-0.20919479429721832,0.18972548842430115,0.0,0.0
75,0,-0.6824887885929616,False,1,-0.2985912263393402,0.8933225274085999,-0.09150366485118866,-0.39417096972465515,-0.19937573373317719,0.19638144969940186,0.0,0.0
76,0,2.0063016446923827,False,2,-0.29949751496315,0.88384610414505,-0.1026565283536911,-0.41959577798843384,-0.1872744858264923,0.24202501773834229,0.0,0.0
77,0,6.159696321887947,False,2,-0.3002447187900543,0.8743337988853455,-0.08718213438987732,-0.42124202847480774,-0.17477498948574066,0.24999019503593445,0.0,0.0
78,0,4.5522256489631845,False,2,-0.3007272183895111,0.8657147884368896,-0.0611346960067749,-0.3815993368625641,-0.16187109053134918,0.2580778896808624,0.0,0.0
79,0,5.4211633645817985,False,2,-0.30114221572875977,0.8577236533164978,-0.05411325767636299,-0.35383737087249756,-0.1492704153060913,0.25201377272605896,0.0,0.0
80,0,5.458679437670253,False,2,-0.30127817392349243,0.8505034446716309,-0.02688024565577507,-0.31962284445762634,-0.1360228955745697,0.26495033502578735,0.0,0.0
81,0,4.401856554880607,False,2,-0.3014369010925293,0.8441752791404724,-0.028447631746530533,-0.28015097975730896,-0.12350473552942276,0.25036320090293884,0.0,0.0
82,0,-0.8219583661376066,False,1,-0.3016260266304016,0.8385335206985474,-0.030876483768224716,-0.24980831146240234,-0.11161574721336365,0.23777969181537628,0.0,0.0
83,0,1.9094586771282251,False,2,-0.3018929362297058,0.8322951793670654,-0.04062535613775253,-0.27627208828926086,-0.09777814149856567,0.27675196528434753,0.0,0.0
84,0,-0.7525890094402701,False,3,-0.3019908368587494,0.8260576128959656,-0.024353472515940666,-0.27633893489837646,-0.0833442211151123,0.2886783480644226,0.0,0.0
85,0,4.283230680858378,False,2,-0.3020170331001282,0.8192185759544373,-0.015382446348667145,-0.3032914996147156,-0.07070974260568619,0.2526896893978119,0.0,0.0
86,0,4.981690559588711,False,2,-0.3019506335258484,0.8129860162734985,-0.006299720145761967,-0.27644360065460205,-0.05791168659925461,0.25596123933792114,0.0,0.0
87,0,2.3799829680092275,False,2,-0.3017760217189789,0.807533323764801,0.004257232882082462,-0.2418821156024933,-0.044861145317554474,0.2610108256340027,0.0,0.0
88,0,2.0827177889609034,False,2,-0.30172643065452576,0.8022999167442322,-0.007553768344223499,-0.23227354884147644,-0.03250231221318245,0.2471766173839569,0.0,0.0
89,0,3.113268609582758,False,2,-0.3015815317630768,0.7972074747085571,0.001606841222383082,-0.22610428929328918,-0.019777420908212662,0.25449785590171814,0.0,0.0
90,0,1.5427833119944523,False,2,-0.3014410436153412,0.792500913143158,0.0012378102401271462,-0.20906734466552734,-0.007134110201150179,0.25286611914634705,0.0,0.0
91,0,-0.03294811643711454,False,2,-0.3013750910758972,0.7880749106407166,-0.0058441562578082085,-0.19670487940311432,0.005144549999386072,0.24557307362556458,0.0,0.0
92,0,-1.1745550378888965,False,2,-0.3012676239013672,0.7839019894599915,-0.0018993221456184983,-0.18556275963783264,0.017628135159611702,0.24967186152935028,0.0,0.0
93,0,2.4376537431291014,False,2,-0.3012382388114929,0.779725193977356,-0.009373038075864315,-0.18583552539348602,0.029782449826598167,0.2430860996246338,0.0,0.0
94,0,-3.3974271307378943,False,3,-0.30112767219543457,0.7763753533363342,-0.0017556289676576853,-0.14918869733810425,0.04244249314069748,0.2532009780406952,0.0,0.0
95,0,1.1127225180001374,False,2,-0.30093878507614136,0.7724289894104004,0.008060934953391552,-0.1757412850856781,0.053136371076107025,0.21387775242328644,0.0,0.0
96,0,-3.057393271366051,False,3,-0.30090588331222534,0.7689563035964966,-0.006971503142267466,-0.15473979711532593,0.06328528374433517,0.20297837257385254,0.0,0.0
97,0,-2.868575165080229,False,3,-0.3007888197898865,0.764893651008606,0.0035924569237977266,-0.18093369901180267,0.07131142914295197,0.16052284836769104,0.0,0.0
98,0,-2.6465607916840086,False,3,-0.3006012439727783,0.7602400183677673,0.012456301599740982,-0.20713594555854797,0.07755438983440399,0.12485916912555695,0.0,0.0
99,0,-0.2173634055468085,False,2,-0.30031508207321167,0.7549890875816345,0.024806905537843704,-0.23357829451560974,0.08132486790418625,0.07540939003229141,0.0,0.0
100,0,1.6188176110862968,False,2,-0.29998332262039185,0.749748945236206,0.02900373935699463,-0.23312480747699738,0.08545833081007004,0.0826692134141922,0.0,0.0
101,0,-2.3827557331321416,False,3,-0.2997767925262451,0.7448976635932922,0.016797559335827827,-0.21584488451480865,0.08927398920059204,0.07631327211856842,0.0,0.0
102,0,1.2995772975056041,False,2,-0.2995030879974365,0.7394611239433289,0.025249574333429337,-0.2417496293783188,0.09137803316116333,0.04208070784807205,0.0,0.0
103,0,-2.3400549520345764,False,3,-0.2991200089454651,0.7343733906745911,0.03540957346558571,-0.22629903256893158,0.09425225853919983,0.05748443678021431,0.0,0.0
104,0,-2.0781124282025005,False,3,-0.298650324344635,0.7286888360977173,0.04626251012086868,-0.2526923716068268,0.0949530154466629,0.014015356078743935,0.0,0.0
105,0,0.7112237015256226,False,2,-0.2981122136116028,0.7224082946777344,0.05484269931912422,-0.2790689468383789,0.0939328745007515,-0.020402835682034492,0.0,0.0
106,0,-1.8733472963688627,False,0,-0.2976217269897461,0.7161791324615479,0.050103992223739624,-0.276790976524353,0.092880979180336,-0.021037783473730087,0.0,0.0
107,0,1.2357997781461278,False,2,-0.2971312999725342,0.7093497514724731,0.050104010850191116,-0.30345776677131653,0.0918290838599205,-0.021037789061665535,0.0,0.0
108,0,-1.9922448688967467,False,1,-0.2967343330383301,0.7026659846305847,0.04098120331764221,-0.29698100686073303,0.09055709093809128,-0.0254399124532938,0.0,0.0
109,0,-1.8986503085904036,False,3,-0.29641276597976685,0.6953746676445007,0.03151870518922806,-0.3240959048271179,0.09118762612342834,0.012610675767064095,0.0,0.0
110,0,4.450975305303925,False,2,-0.2960130572319031,0.6874837875366211,0.041309572756290436,-0.3506237268447876,0.08986085653305054,-0.026535462588071823,0.0,0.0
111,0,2.4818393207694074,False,2,-0.29561248421669006,0.6805004477500916,0.040973689407110214,-0.31032082438468933,0.0889543890953064,-0.018129315227270126,0.0,0.0
112,0,2.922091986938452,False,2,-0.29533153772354126,0.6739510297775269,0.02928439900279045,-0.29101622104644775,0.08777952939271927,-0.023497339338064194,0.0,0.0
113,0,2.5398911027375535,False,2,-0.2950478196144104,0.6679856181144714,0.0292191319167614,-0.2650770843029022,0.08693646639585495,-0.01686118356883526,0.0,0.0
114,0,-1.9707000548579134,False,3,-0.2946973741054535,0.66256183385849,0.03527742624282837,-0.24104692041873932,0.08670603483915329,-0.004608786199241877,0.0,0.0
115,0,-1.6747968387993797,False,3,-0.2942586839199066,0.6565474271774292,0.04634823277592659,-0.26715919375419617,0.08424869924783707,-0.049146562814712524,0.0,0.0
116,0,-1.5258813057327945,False,3,-0.29376134276390076,0.6499525904655457,0.05373478680849075,-0.29288846254348755,0.08028744906187057,-0.07922495156526566,0.0,0.0
117,0,-1.326758170179686,False,3,-0.2931985855102539,0.6427647471427917,0.06194158270955086,-0.31916937232017517,0.0746762827038765,-0.11222336441278458,0.0,0.0
118,0,3.703736897273143,False,2,-0.29255104064941406,0.6349794268608093,0.07258136570453644,-0.34564176201820374,0.06693486869335175,-0.15482839941978455,0.0,0.0
119,0,-1.1657001044572854,False,1,-0.2918137013912201,0.6278437972068787,0.08088158071041107,-0.31683793663978577,0.059864673763513565,-0.14140379428863525,0.0,0.0
120,0,-1.4653749190819088,False,1,-0.2911614775657654,0.6201112866401672,0.07021473348140717,-0.3434726297855377,0.0549260750412941,-0.09877193719148636,0.0,0.0
121,0,4.31088091581162,False,2,-0.2905728816986084,0.6117639541625977,0.06222512573003769,-0.37087100744247437,0.05160033702850342,-0.06651479005813599,0.0,0.0
122,0,4.686159917548378,False,2,-0.28999394178390503,0.6042329668998718,0.06107863783836365,-0.33460864424705505,0.048454415053129196,-0.06291839480400085,0.0,0.0
123,0,-1.7096222351930226,False,1,-0.28934842348098755,0.5976740717887878,0.06718438863754272,-0.2914252281188965,0.0458497516810894,-0.052093200385570526,0.0,0.0
124,0,-1.790960687407022,False,0,-0.2887624204158783,0.5905157327651978,0.05973050743341446,-0.3181127607822418,0.04473661631345749,-0.022262807935476303,0.0,0.0
125,0,2.285373781394452,False,2,-0.28817638754844666,0.5827574729919434,0.059730518609285355,-0.34477952122688293,0.04362347349524498,-0.022262824699282646,0.0,0.0
126,0,-1.696418041650303,False,3,-0.28777217864990234,0.5753306746482849,0.042269766330718994,-0.3300241231918335,0.041794661432504654,-0.036576274782419205,0.0,0.0
127,0,4.734653732723911,False,2,-0.2872960567474365,0.5673019289970398,0.0512893982231617,-0.35673460364341736,0.038161832839250565,-0.07265656441450119,0.0,0.0
128,0,1.476769712973035,False,2,-0.2867449223995209,0.56022709608078,0.058254826813936234,-0.3143633306026459,0.03505755588412285,-0.062085557729005814,0.0,0.0
129,0,1.3859022424961267,False,2,-0.2863525450229645,0.5532706379890442,0.043047402054071426,-0.3090900778770447,0.0312967486679554,-0.07521605491638184,0.0,0.0
130,0,2.745186032251337,False,2,-0.2859387993812561,0.5464813709259033,0.04501032084226608,-0.30167704820632935,0.027708306908607483,-0.07176892459392548,0.0,0.0
131,0,0.7028965113663019,False,2,-0.2853708267211914,0.5402528643608093,0.0596107617020607,-0.27677205204963684,0.02493143081665039,-0.055537641048431396,0.0,0.0
132,0,3.392279724949174,False,2,-0.28493842482566833,0.5339898467063904,0.04664205387234688,-0.27830368280410767,0.021570609882473946,-0.06721624732017517,0.0,0.0
133,0,-1.7983255460693772,False,1,-0.28447356820106506,0.5283946990966797,0.04965240880846977,-0.2486310601234436,0.018443513661623,-0.06254199892282486,0.0,0.0
134,0,3.2992638375773824,False,2,-0.28410133719444275,0.5222063064575195,0.03803318738937378,-0.2750285267829895,0.017641041427850723,-0.016049396246671677,0.0,0.0
135,0,-2.072465977241022,False,3,-0.28359025716781616,0.5167751908302307,0.05119805410504341,-0.2413814216852188,0.017553962767124176,-0.0017415846232324839,0.0,0.0
136,0,-1.7974292123270448,False,1,-0.2829989492893219,0.5107463002204895,0.061263661831617355,-0.26792940497398376,0.015450641512870789,-0.04206635057926178,0.0,0.0
137,0,-1.9369756923304777,False,0,-0.2824767529964447,0.5041253566741943,0.05258921906352043,-0.29426249861717224,0.015082336962223053,-0.007366150617599487,0.0,0.0
138,0,-1.9845262567067283,False,1,-0.2819545865058899,0.49690425395965576,0.05258921906352043,-0.3209291696548462,0.014714030548930168,-0.007366158999502659,0.0,0.0
139,0,2.1325780066166944,False,2,-0.2815106511116028,0.48908495903015137,0.04277781397104263,-0.3475450277328491,0.01631009206175804,0.03192131966352463,0.0,0.0
140,0,3.0362879566219023,False,2,-0.2810749411582947,0.48170149326324463,0.041936278343200684,-0.3281708359718323,0.01791931502521038,0.03218455612659454,0.0,0.0
141,0,0.11329881859350338,False,2,-0.2807766795158386,0.47492802143096924,0.028774281963706017,-0.30105629563331604,0.01895928382873535,0.02079934813082218,0.0,0.0
142,0,-2.086049817933669,False,3,-0.2804415225982666,0.4681485593318939,0.032259225845336914,-0.30132558941841125,0.02020440250635147,0.024902381002902985,0.0,0.0
143,0,3.6346018100107047,False,2,-0.2800239622592926,0.4607633948326111,0.04258458688855171,-0.32821646332740784,0.0193838719278574,-0.016410639509558678,0.0,0.0
144,0,-2.01857607762919,False,1,-0.279803991317749,0.45405393838882446,0.02367532067000866,-0.29817959666252136,0.017725029960274696,-0.03317675366997719,0.0,0.0
145,0,1.320064931420714,False,2,-0.27967381477355957,0.4467540979385376,0.012415988370776176,-0.32444316148757935,0.018317952752113342,0.011858563870191574,0.0,0.0
146,0,-2.311623332525413,False,1,-0.27947497367858887,0.43971163034439087,0.018914129585027695,-0.31301313638687134,0.019276445731520653,0.01916993223130703,0.0,0.0
147,0,0.7169488480953106,False,2,-0.2793441712856293,0.43206068873405457,0.010369514115154743,-0.34008169174194336,0.02194874733686447,0.05344611406326294,0.0,0.0
148,0,-2.0456860646664112,False,3,-0.2792014479637146,0.4245587885379791,0.011460550129413605,-0.3334573805332184,0.024726707488298416,0.05555910989642143,0.0,0.0
149,0,-1.8858303171574125,False,3,-0.27896565198898315,0.41647017002105713,0.023139871656894684,-0.3595030605792999,0.025160597637295723,0.008677656762301922,0.0,0.0
150,0,2.453892140123668,False,2,-0.2786598205566406,0.40778061747550964,0.03192801773548126,-0.38618165254592896,0.0238352008163929,-0.02650786004960537,0.0,0.0
151,0,1.0639852763105722,False,2,-0.27822408080101013,0.39956918358802795,0.04422730579972267,-0.36494311690330505,0.02318894863128662,-0.01292495708912611,0.0,0.0
152,0,1.7071960441165543,False,2,-0.2778840959072113,0.39146578311920166,0.035048194229602814,-0.36013558506965637,0.022150032222270966,-0.020778371021151543,0.0,0.0
153,0,4.076584999856334,False,2,-0.2776626944541931,0.3836126923561096,0.023690510541200638,-0.34900322556495667,0.020620455965399742,-0.03059140220284462,0.0,0.0
154,0,1.9689901171251278,False,2,-0.27741724252700806,0.37658974528312683,0.025894369930028915,-0.3121128976345062,0.019292326644062996,-0.026562610641121864,0.0,0.0
155,0,0.8471619225046936,False,2,-0.27723830938339233,0.3699088990688324,0.01949279010295868,-0.2969059348106384,0.01771179586648941,-0.03161060810089111,0.0,0.0
156,0,-2.198910523985289,False,1,-0.27701497077941895,0.3633424937725067,0.02368910424411297,-0.2918229401111603,0.01637536659836769,-0.02672852948307991,0.0,0.0
157,0,0.5696861060784186,False,2,-0.27688297629356384,0.35616424679756165,0.012219017371535301,-0.31904274225234985,0.017339127138257027,0.0192752406001091,0.0,0.0
158,0,-2.010000138575164,False,3,-0.2768835425376892,0.3490593433380127,-0.0004493272281251848,-0.3157806694507599,0.01772553287446499,0.007728061638772488,0.0,0.0
159,0,-1.7577437538695324,False,3,-0.27682170271873474,0.34134751558303833,0.007380952592939138,-0.3427357077598572,0.016546007245779037,-0.02359059639275074,0.0,0.0
160,0,2.9710922489131635,False,2,-0.2766927182674408,0.33304154872894287,0.0158039890229702,-0.3691243827342987,0.01367812417447567,-0.05735763907432556,0.0,0.0
161,0,-1.941954614141422,False,1,-0.27659183740615845,0.3252679109573364,0.013081975281238556,-0.3454703688621521,0.010727542452514172,-0.05901172757148743,0.0,0.0
162,0,2.1397451062891095,False,2,-0.27657613158226013,0.316897988319397,0.002390447538346052,-0.3719916343688965,0.00991737563163042,-0.01620340719819069,0.0,0.0
163,0,-2.2184973421027494,False,1,-0.2764722406864166,0.3089364171028137,0.010764731094241142,-0.3538448214530945,0.009545302018523216,-0.007441464811563492,0.0,0.0
164,0,0.5251207696764595,False,2,-0.276435524225235,0.3003654479980469,0.0023377863690257072,-0.3809410333633423,0.010862329043447971,0.026340588927268982,0.0,0.0
165,0,4.10339351395869,False,2,-0.27629297971725464,0.2918841540813446,0.012401890009641647,-0.3769614100456238,0.012691537849605083,0.0365842804312706,0.0,0.0
166,0,0.5557034326336321,False,2,-0.27625641226768494,0.2842967212200165,0.0022388475481420755,-0.33722904324531555,0.014087964780628681,0.02792862430214882,0.0,0.0
167,0,-2.265243879709786,False,0,-0.27615147829055786,0.27682214975357056,0.008731970563530922,-0.3322211503982544,0.015831511467695236,0.03487085923552513,0.0,0.0
