step,episode,reward,done,action,state0,state1,state2,state3,state4,state5,state6,state7
22,0,-1.9390310576542322,False,1,-0.10258474200963974,1.311495304107666,-0.42182332277297974,-0.47297728061676025,-0.028020108118653297,-0.10558278858661652,0.0,0.0
23,0,0.11211612837699364,False,2,-0.10694313049316406,1.300266146659851,-0.4327220916748047,-0.4991435110569,-0.031107565388083458,-0.061754606664180756,0.0,0.0
24,0,-1.028717750701161,False,3,-0.11142969131469727,1.2891954183578491,-0.44485577940940857,-0.49211278557777405,-0.03486216813325882,-0.07509865611791611,0.0,0.0
25,0,-1.1081460496029922,False,3,-0.11585263907909393,1.2774953842163086,-0.4368690848350525,-0.5201416611671448,-0.040226854383945465,-0.1072937399148941,0.0,0.0
26,0,1.6416344297189596,False,2,-0.12021350860595703,1.2651994228363037,-0.4290773272514343,-0.5466895699501038,-0.04714885354042053,-0.13843990862369537,0.0,0.0
27,0,2.384904659036903,False,2,-0.12459230422973633,1.2533717155456543,-0.4306413531303406,-0.5259178876876831,-0.05431002378463745,-0.1432233601808548,0.0,0.0
28,0,-2.2690618711507384,False,1,-0.1290624588727951,1.2424280643463135,-0.43908828496932983,-0.4866930842399597,-0.06214169040322304,-0.15663328766822815,0.0,0.0
29,0,2.990949145875601,False,2,-0.13363008201122284,1.2308841943740845,-0.45131587982177734,-0.5132991671562195,-0.0675278753042221,-0.10772375017404556,0.0,0.0
30,0,-1.9458509203269034,False,1,-0.13802556693553925,1.219826579093933,-0.43467846512794495,-0.4916766285896301,-0.07234618067741394,-0.09636631608009338,0.0,0.0
31,0,1.0699202539231691,False,2,-0.14251717925071716,1.20817232131958,-0.4467349052429199,-0.5180774331092834,-0.07474909722805023,-0.04805830121040344,0.0,0.0
32,0,1.873454244331566,False,2,-0.1470942497253418,1.1968575716018677,-0.4546666145324707,-0.503035843372345,-0.0777631402015686,-0.060280852019786835,0.0,0.0
33,0,-1.782751320632484,False,1,-0.15177592635154724,1.1862303018569946,-0.4643279016017914,-0.4725286662578583,-0.08156869560480118,-0.07611088454723358,0.0,0.0
34,0,-0.5784022562980045,False,3,-0.15654917061328888,1.1750195026397705,-0.4758305549621582,-0.49833887815475464,-0.08305191248655319,-0.029664019122719765,0.0,0.0
35,0,-0.9214213345370286,False,3,-0.16123810410499573,1.1631965637207031,-0.46522730588912964,-0.5256710648536682,-0.08667213469743729,-0.07240442931652069,0.0,0.0
36,0,3.5678102992573715,False,2,-0.16585436463356018,1.1507539749145508,-0.45611390471458435,-0.55333411693573,-0.09214325994253159,-0.10942242294549942,0.0,0.0
37,0,2.1344472681489437,False,2,-0.17032957077026367,1.1390162706375122,-0.4422834515571594,-0.5220078825950623,-0.09733511507511139,-0.10383717715740204,0.0,0.0
38,0,-1.5043653003758948,False,0,-0.17487116158008575,1.1279977560043335,-0.4482181668281555,-0.4901038408279419,-0.10322869569063187,-0.11787167936563492,0.0,0.0
39,0,2.9233521366466677,False,2,-0.17941275238990784,1.116379976272583,-0.44821858406066895,-0.5167734622955322,-0.10912226140499115,-0.11787138879299164,0.0,0.0
40,0,-1.511113151991708,False,0,-0.18381766974925995,1.1053259372711182,-0.4347964823246002,-0.49171873927116394,-0.11477895826101303,-0.11313404142856598,0.0,0.0
41,0,-1.4991254621809276,False,0,-0.18822260200977325,1.093672275543213,-0.4347969889640808,-0.518388032913208,-0.12043563276529312,-0.11313378810882568,0.0,0.0
42,0,1.6694538159365038,False,2,-0.1926274299621582,1.0814189910888672,-0.434797465801239,-0.5450573563575745,-0.1260923147201538,-0.1131334900856018,0.0,0.0
43,0,-1.8267730362935868,False,1,-0.19692230224609375,1.0693774223327637,-0.42399317026138306,-0.535660982131958,-0.1315593719482422,-0.1093411073088646,0.0,0.0
44,0,2.786776746392502,False,2,-0.20128898322582245,1.0567504167556763,-0.43302029371261597,-0.5615257620811462,-0.13519445061683655,-0.0727013498544693,0.0,0.0
45,0,4.103186344957931,False,2,-0.20562057197093964,1.044739842414856,-0.4291667342185974,-0.5341697335243225,-0.1391749382019043,-0.07960964739322662,0.0,0.0
46,0,4.268910471563413,False,2,-0.20968636870384216,1.0333259105682373,-0.4032934308052063,-0.5075960159301758,-0.14245015382766724,-0.06550438702106476,0.0,0.0
47,0,1.2248598595856321,False,2,-0.21364769339561462,1.022871732711792,-0.39264291524887085,-0.46496888995170593,-0.1459307223558426,-0.06961135566234589,0.0,0.0
48,0,-1.7146891891625546,False,1,-0.2174365073442459,1.0123600959777832,-0.3759393095970154,-0.4674815833568573,-0.148865208029747,-0.058689676225185394,0.0,0.0
49,0,1.6296575573930567,False,2,-0.22129321098327637,1.0012599229812622,-0.38446012139320374,-0.4934655427932739,-0.15007390081882477,-0.02417399175465107,0.0,0.0
50,0,1.5745743834408585,False,2,-0.22496075928211212,0.9901232123374939,-0.366151362657547,-0.49501803517341614,-0.1506776511669159,-0.012075092643499374,0.0,0.0
51,0,1.1904091515263928,False,2,-0.22865605354309082,0.9793128371238708,-0.3683645725250244,-0.4805832803249359,-0.15183724462985992,-0.023191744461655617,0.0,0.0
52,0,-1.2130014905754365,False,0,-0.23220472037792206,0.9684264063835144,-0.35413187742233276,-0.483921080827713,-0.1525711566209793,-0.014678682200610638,0.0,0.0
53,0,-1.5256673927383122,False,1,-0.2357533872127533,0.9569398164749146,-0.35413187742233276,-0.5105878114700317,-0.15330509841442108,-0.01467881165444851,0.0,0.0
54,0,-0.6947378518114238,False,3,-0.23937907814979553,0.9448608756065369,-0.36377477645874023,-0.5367153882980347,-0.15209950506687164,0.0241115503013134,0.0,0.0
55,0,-1.16371044079699,False,0,-0.24292349815368652,0.9321752190589905,-0.3536020517349243,-0.5638972520828247,-0.15293700993061066,-0.01675010658800602,0.0,0.0
56,0,0.7543072587441884,False,2,-0.24646791815757751,0.9188893437385559,-0.3536020815372467,-0.590563952922821,-0.15377451479434967,-0.01675005815923214,0.0,0.0
57,0,-1.148664249507135,False,0,-0.2499646693468094,0.9055247902870178,-0.348808228969574,-0.5940670371055603,-0.15464067459106445,-0.017323065549135208,0.0,0.0
58,0,4.461523203340289,False,2,-0.2534613609313965,0.891560435295105,-0.34880825877189636,-0.6207337975502014,-0.15550683438777924,-0.017323087900877,0.0,0.0
59,0,4.118014865456741,False,2,-0.2569008469581604,0.8784858584403992,-0.3426288664340973,-0.5812292695045471,-0.15682362020015717,-0.02633540704846382,0.0,0.0
60,0,5.035408888495522,False,2,-0.2600465714931488,0.86590975522995,-0.31406694650650024,-0.5589945912361145,-0.1573277711868286,-0.010083388537168503,0.0,0.0
61,0,2.937127529059649,False,2,-0.26291561126708984,0.8540953397750854,-0.28700998425483704,-0.5250751376152039,-0.1572268158197403,0.002019205130636692,0.0,0.0
62,0,1.3101125676158574,False,2,-0.26564010977745056,0.8426689505577087,-0.2727294862270355,-0.5078044533729553,-0.1569426953792572,0.00568255502730608,0.0,0.0
63,0,1.3642878232981104,False,2,-0.26836591958999634,0.831401526927948,-0.2724953591823578,-0.5007883310317993,-0.15703102946281433,-0.0017665375489741564,0.0,0.0
64,0,-1.473513961555567,False,1,-0.27092036604881287,0.8200950622558594,-0.25587180256843567,-0.5024626851081848,-0.15660732984542847,0.008474067784845829,0.0,0.0
65,0,5.115170861859224,False,2,-0.2735447287559509,0.808201253414154,-0.264640748500824,-0.5283774733543396,-0.15440472960472107,0.044051945209503174,0.0,0.0
66,0,-1.377581740755885,False,1,-0.2760329842567444,0.7972227931022644,-0.2509308457374573,-0.48771393299102783,-0.15229931473731995,0.04210832342505455,0.0,0.0
67,0,4.617689301497063,False,2,-0.2786112427711487,0.7856632471084595,-0.26223763823509216,-0.5133118629455566,-0.1478945016860962,0.08809639513492584,0.0,0.0
68,0,5.163511786325427,False,2,-0.2811357080936432,0.7749502658843994,-0.25645408034324646,-0.4757457375526428,-0.14390188455581665,0.07985195517539978,0.0,0.0
69,0,4.52586469121722,False,2,-0.2834622859954834,0.7650708556175232,-0.2369287759065628,-0.43867528438568115,-0.13963763415813446,0.08528508991003036,0.0,0.0
70,0,2.476114528090773,False,2,-0.28571009635925293,0.7560319304466248,-0.22880232334136963,-0.40135782957077026,-0.13563193380832672,0.08011403679847717,0.0,0.0
71,0,5.009519362565652,False,2,-0.28789955377578735,0.7473458647727966,-0.2228357046842575,-0.38569942116737366,-0.1317564696073532,0.07750914245843887,0.0,0.0
72,0,1.732044672116399,False,2,-0.2899114191532135,0.7395352721214294,-0.20529527962207794,-0.3467787802219391,-0.1276651918888092,0.08182556927204132,0.0,0.0
73,0,-1.4655559016109396,False,1,-0.2918524146080017,0.7318874597549438,-0.19824114441871643,-0.3395511507987976,-0.12354891747236252,0.08232545107603073,0.0,0.0
74,0,-0.9722527353919759,False,0,-0.2938763499259949,0.72365802526474,-0.20865626633167267,-0.3652527630329132,-0.11731778085231781,0.12462268769741058,0.0,0.0
75,0,1.1488654698904213,False,2,-0.29590025544166565,0.7148289084434509,-0.20865683257579803,-0.3919226825237274,-0.1110866442322731,0.12462236732244492,0.0,0.0
76,0,-0.9650459616190403,False,0,-0.2978757321834564,0.7059642672538757,-0.2038533240556717,-0.3935292363166809,-0.10482640564441681,0.12520484626293182,0.0,0.0
77,0,-0.8302883134290073,False,3,-0.2998511791229248,0.6965000033378601,-0.20385384559631348,-0.4201991856098175,-0.09856617450714111,0.12520451843738556,0.0,0.0
78,0,-0.9898464759782815,False,3,-0.3017451763153076,0.6864220499992371,-0.1936296820640564,-0.4476361870765686,-0.0943722352385521,0.08387913554906845,0.0,0.0
79,0,3.90625769390054,False,2,-0.30354443192481995,0.6757421493530273,-0.18176119029521942,-0.4745481312274933,-0.09255319088697433,0.03638087958097458,0.0,0.0
80,0,1.4552830513150183,False,2,-0.3053162693977356,0.6658145785331726,-0.178752601146698,-0.44113031029701233,-0.090993732213974,0.031189218163490295,0.0,0.0
81,0,0.15347845853625303,False,2,-0.30712151527404785,0.6561180949211121,-0.1817092001438141,-0.4308815598487854,-0.08982183784246445,0.023438069969415665,0.0,0.0
82,0,0.03036953771132006,False,2,-0.3090639114379883,0.6464580297470093,-0.19460757076740265,-0.4293110966682434,-0.0894581526517868,0.007273550145328045,0.0,0.0
83,0,-1.6052588101067613,False,0,-0.31107378005981445,0.6367531418800354,-0.2008882313966751,-0.43133243918418884,-0.0895586684346199,-0.0020103713031858206,0.0,0.0
84,0,4.332470974534272,False,2,-0.3130836486816406,0.6264483332633972,-0.2008882761001587,-0.4579991102218628,-0.0896591916680336,-0.0020103647839277983,0.0,0.0
85,0,-1.546205690956923,False,3,-0.3150250017642975,0.6170355677604675,-0.1939329355955124,-0.4183599054813385,-0.08985651284456253,-0.003946471493691206,0.0,0.0
86,0,-1.8367316078181233,False,0,-0.31688934564590454,0.6070126891136169,-0.1842695027589798,-0.44559434056282043,-0.09200053662061691,-0.04288038611412048,0.0,0.0
87,0,0.6803716785857119,False,2,-0.3187536299228668,0.5963898301124573,-0.18426954746246338,-0.4722613990306854,-0.0941445454955101,-0.042880378663539886,0.0,0.0
88,0,2.1511392690477864,False,2,-0.3206992745399475,0.5859397053718567,-0.19179989397525787,-0.46462589502334595,-0.09688760340213776,-0.05486094951629639,0.0,0.0
89,0,5.0267938479309295,False,2,-0.32249340415000916,0.575812578201294,-0.17707164585590363,-0.45024794340133667,-0.09920873492956161,-0.046422578394412994,0.0,0.0
90,0,-1.930086370292044,False,1,-0.32400456070899963,0.5665921568870544,-0.14962060749530792,-0.40989476442337036,-0.10068818181753159,-0.02958894893527031,0.0,0.0
91,0,1.856550775088462,False,2,-0.325584352016449,0.5567939281463623,-0.15827038884162903,-0.4354563355445862,-0.10040207207202911,0.005722189322113991,0.0,0.0
92,0,2.4425401377936398,False,2,-0.3271271288394928,0.5472999215126038,-0.1544526368379593,-0.42194539308547974,-0.10022526234388351,0.003536063712090254,0.0,0.0
93,0,2.9289419134812933,False,2,-0.3287716507911682,0.5384038090705872,-0.16378481686115265,-0.3954244554042816,-0.10088717937469482,-0.013238335028290749,0.0,0.0
94,0,-1.8075987979147488,False,3,-0.33044594526290894,0.5302044749259949,-0.1662214994430542,-0.36449748277664185,-0.10208973288536072,-0.02405111864209175,0.0,0.0
95,0,-2.238699922341651,False,1,-0.33204522728919983,0.5213969349861145,-0.15680277347564697,-0.39166489243507385,-0.10518797487020493,-0.06196477264165878,0.0,0.0
96,0,2.7661324136641214,False,2,-0.33373183012008667,0.5120015740394592,-0.16777212917804718,-0.4176334738731384,-0.10607389360666275,-0.017718199640512466,0.0,0.0
97,0,-1.8386356232710444,False,3,-0.3354770243167877,0.5032899379730225,-0.1729283481836319,-0.38729655742645264,-0.10764870792627335,-0.03149636834859848,0.0,0.0
98,0,-2.249326976453331,False,1,-0.33714455366134644,0.4939689338207245,-0.16319645941257477,-0.4145277142524719,-0.11118408292531967,-0.07070770114660263,0.0,0.0
99,0,3.9724398247479913,False,2,-0.33889976143836975,0.48406386375427246,-0.17420311272144318,-0.4403230547904968,-0.11249227076768875,-0.02616381086409092,0.0,0.0
100,0,-2.000506078544474,False,1,-0.3404242992401123,0.47485050559043884,-0.151751309633255,-0.4095357656478882,-0.11318787932395935,-0.013912355527281761,0.0,0.0
101,0,2.7975025403109983,False,2,-0.3420330584049225,0.465046763420105,-0.1623130440711975,-0.43561384081840515,-0.1117568090558052,0.02862146496772766,0.0,0.0
102,0,3.701080391153792,False,2,-0.3435367941856384,0.4557041823863983,-0.15193447470664978,-0.4151080250740051,-0.11020874232053757,0.030961552634835243,0.0,0.0
103,0,1.5214497763787562,False,2,-0.34486764669418335,0.4469887912273407,-0.1350281536579132,-0.38720929622650146,-0.1082826629281044,0.03852143883705139,0.0,0.0
104,0,1.846099141493181,False,2,-0.3460668623447418,0.4384114444255829,-0.12222033739089966,-0.3810516595840454,-0.10599727928638458,0.04570791870355606,0.0,0.0
105,0,1.061883188636014,False,2,-0.3472161889076233,0.43011605739593506,-0.11717724800109863,-0.36852362751960754,-0.10377085953950882,0.044528424739837646,0.0,0.0
106,0,1.7147191069179513,False,2,-0.3484339714050293,0.4220215082168579,-0.12344662845134735,-0.35964441299438477,-0.10211555659770966,0.03310612589120865,0.0,0.0
107,0,4.289792745235144,False,2,-0.3495040535926819,0.4141209125518799,-0.10910449177026749,-0.3509920835494995,-0.1000303253531456,0.04170461744070053,0.0,0.0
108,0,-1.918147520921649,False,1,-0.35044217109680176,0.4070451259613037,-0.09608796238899231,-0.31433093547821045,-0.09777768701314926,0.04505274072289467,0.0,0.0
109,0,2.4352393075431538,False,2,-0.35146594047546387,0.3993721306324005,-0.1068136915564537,-0.3407367467880249,-0.09337778389453888,0.08799826353788376,0.0,0.0
110,0,2.8837352618060352,False,2,-0.35235196352005005,0.39202389121055603,-0.09341048449277878,-0.3262968361377716,-0.0886097401380539,0.09536086767911911,0.0,0.0
111,0,3.6556374214443084,False,2,-0.3531261086463928,0.38512688875198364,-0.08245667815208435,-0.3062424659729004,-0.08361370861530304,0.09992063045501709,0.0,0.0
112,0,-1.6793389949959294,False,3,-0.3539293706417084,0.37897446751594543,-0.0848853811621666,-0.2731938064098358,-0.07909895479679108,0.09029501676559448,0.0,0.0
113,0,-1.8366143995998954,False,0,-0.3546628952026367,0.37221580743789673,-0.07613486051559448,-0.300237774848938,-0.07634240388870239,0.055131085216999054,0.0,0.0
114,0,2.840868572758862,False,2,-0.35539641976356506,0.3648573160171509,-0.07613493502140045,-0.3269050717353821,-0.07358585298061371,0.055131059139966965,0.0,0.0
115,0,-1.8543940810266548,False,0,-0.35608094930648804,0.3580346405506134,-0.07121045142412186,-0.30309879779815674,-0.07086169719696045,0.0544830746948719,0.0,0.0
116,0,0.9955972521605048,False,2,-0.3567655682563782,0.35061201453208923,-0.07121051847934723,-0.32976609468460083,-0.06813754141330719,0.05448304861783981,0.0,0.0
117,0,1.7990706888253356,False,2,-0.3573896288871765,0.34328678250312805,-0.06529495120048523,-0.32543912529945374,-0.06528095155954361,0.057131893932819366,0.0,0.0
118,0,4.524393138586061,False,2,-0.35785484313964844,0.3361968994140625,-0.04998009651899338,-0.31496042013168335,-0.061859503388404846,0.06842882186174393,0.0,0.0
119,0,-1.7001815548179013,False,1,-0.3581031262874603,0.3299524188041687,-0.02901974692940712,-0.2773619592189789,-0.057712752372026443,0.08293507248163223,0.0,0.0
120,0,-1.5156680115016172,False,0,-0.35844898223876953,0.3231128454208374,-0.04126438871026039,-0.3037402331829071,-0.051111627370119095,0.13202238082885742,0.0,0.0
121,0,1.7504009244179854,False,2,-0.35879483819007874,0.315673828125,-0.04126467928290367,-0.33041059970855713,-0.04451052471995354,0.13202199339866638,0.0,0.0
122,0,2.8733517620766635,False,2,-0.35893863439559937,0.3083828091621399,-0.021902842447161674,-0.3238406777381897,-0.037078727036714554,0.14863602817058563,0.0,0.0
123,0,-1.63892242671396,False,3,-0.3590060770511627,0.30152642726898193,-0.014505964703857899,-0.30455532670021057,-0.02941276691854,0.15331922471523285,0.0,0.0
124,0,4.4452807387221585,False,2,-0.3590104579925537,0.29405930638313293,-0.006589216645807028,-0.3317633271217346,-0.023337630555033684,0.1215028166770935,0.0,0.0
125,0,-1.884880607473433,False,3,-0.3589102327823639,0.28741830587387085,0.003486528992652893,-0.295068621635437,-0.016882022842764854,0.12911197543144226,0.0,0.0
126,0,-1.7430420719622646,False,0,-0.3587232530117035,0.28016698360443115,0.014363120310008526,-0.32223740220069885,-0.012607544660568237,0.08548958599567413,0.0,0.0
127,0,2.2698432313694754,False,2,-0.35853633284568787,0.27231597900390625,0.014363087713718414,-0.3489055931568146,-0.008333070203661919,0.08548947423696518,0.0,0.0
128,0,1.109024464211697,False,2,-0.35849103331565857,0.2648544907569885,0.0008912522462196648,-0.3316047787666321,-0.004739621188491583,0.07186900079250336,0.0,0.0
129,0,2.2314896751144575,False,2,-0.358389675617218,0.2575261890888214,0.00624480377882719,-0.32569509744644165,-0.000897979480214417,0.07683286815881729,0.0,0.0
130,0,2.181230002899821,False,2,-0.3583432137966156,0.2507171034812927,0.0010127562563866377,-0.30262693762779236,0.0026858807541429996,0.07167715579271317,0.0,0.0
131,0,-2.661598925385263,False,0,-0.3582385182380676,0.24447335302829742,0.006559482775628567,-0.27751195430755615,0.006548450794070959,0.07725153863430023,0.0,0.0
132,0,-2.6366539478033104,False,0,-0.3581337332725525,0.23762978613376617,0.006559493951499462,-0.3041798770427704,0.010411020368337631,0.07725144922733307,0.0,0.0
133,0,-2.6141182836321946,False,0,-0.3580290377140045,0.23018640279769897,0.0065595125779509544,-0.3308477997779846,0.014273582026362419,0.0772513821721077,0.0,0.0
134,0,-2.852791656522682,False,1,-0.35792428255081177,0.22214320302009583,0.006559537257999182,-0.35751572251319885,0.018136145547032356,0.07725131511688232,0.0,0.0
135,0,-2.8341671103647315,False,0,-0.3579180836677551,0.21350707113742828,-0.005796680226922035,-0.3839200437068939,0.024471012875437737,0.1266971081495285,0.0,0.0
136,0,1.3283017256496066,False,2,-0.3579119145870209,0.20427146553993225,-0.005796567536890507,-0.41059011220932007,0.030805854126811028,0.12669676542282104,0.0,0.0
137,0,-2.741631735997727,False,3,-0.35775700211524963,0.1954648792743683,0.008284024894237518,-0.3915700912475586,0.03792564943432808,0.1423957496881485,0.0,0.0
138,0,1.5835155377073675,False,2,-0.3575115203857422,0.18606041371822357,0.01964648813009262,-0.41811102628707886,0.04276973754167557,0.09688176214694977,0.0,0.0
139,0,3.0335649323736904,False,2,-0.3571462035179138,0.17712336778640747,0.03092532977461815,-0.3973720371723175,0.04830772429704666,0.11075983941555023,0.0,0.0
140,0,1.8197651003226951,False,2,-0.35667484998703003,0.16901344060897827,0.04082097113132477,-0.36065781116485596,0.05454748868942261,0.12479517608880997,0.0,0.0
141,0,-2.880605647469693,False,0,-0.35632577538490295,0.1614096313714981,0.028980756178498268,-0.33817681670188904,0.06040790304541588,0.1172083392739296,0.0,0.0
142,0,-2.873353399889794,False,0,-0.3559766709804535,0.1532062143087387,0.028981005772948265,-0.3648463785648346,0.06626829504966736,0.11720804870128632,0.0,0.0
143,0,3.026555424805676,False,2,-0.3556276261806488,0.14440327882766724,0.0289812833070755,-0.39151591062545776,0.07212866842746735,0.11720778048038483,0.0,0.0
144,0,2.7790064145540727,False,2,-0.3551828861236572,0.13644526898860931,0.0377839133143425,-0.3540264368057251,0.07875099778175354,0.13244637846946716,0.0,0.0
145,0,2.0331801490025443,False,2,-0.35483503341674805,0.12924543023109436,0.02822108566761017,-0.3203507959842682,0.08525547385215759,0.13008955121040344,0.0,0.0
146,0,3.1910681311588833,False,2,-0.35464996099472046,0.12263131886720657,0.012381447479128838,-0.2943219542503357,0.0913199782371521,0.12129034101963043,0.0,0.0
147,0,2.2314780558457104,False,2,-0.3545153737068176,0.11689633131027222,0.007163672242313623,-0.2552860379219055,0.09756772220134735,0.12495468556880951,0.0,0.0
148,0,1.6055809199619204,False,2,-0.3544195592403412,0.11183825135231018,0.0030771878082305193,-0.22524315118789673,0.10401954501867294,0.1290363371372223,0.0,0.0
149,0,11.79177579815317,False,3,-0.35456815361976624,0.10733292996883392,-0.02059478871524334,-0.20064683258533478,0.1097155436873436,0.11391999572515488,0.0,0.0
150,0,3.7634497012780357,False,3,-0.3548608422279358,0.10283353924751282,-0.014173599891364574,-0.19892029464244843,0.09477156400680542,-0.29882684350013733,0.0,1.0
151,0,3.7540878521053442,False,1,-0.35528668761253357,0.0983259305357933,-0.0060424054972827435,-0.19842728972434998,0.05856115743517876,-0.7242403030395508,0.0,1.0
152,0,-5.093490531117382,False,0,-0.3559578061103821,0.09362705796957016,-0.01928849145770073,-0.20766332745552063,0.011258767917752266,-0.9461310505867004,0.0,1.0
153,0,-15.09867883756137,False,2,-0.3566093444824219,0.08832751214504242,-0.018410345539450645,-0.2358292192220688,-0.034883979707956314,-0.9228566884994507,0.0,1.0
154,0,-5.207432425435388,False,2,-0.3573760390281677,0.08304670453071594,-0.02940097078680992,-0.2364637404680252,-0.08161996304988861,-0.9347215890884399,0.0,0.0
155,0,-7.29356873821979,False,0,-0.3581101894378662,0.07772742211818695,-0.026332523673772812,-0.23964498937129974,-0.12834134697914124,-0.9344294667243958,0.0,0.0
156,0,2.851417958166978,False,1,-0.35884174704551697,0.07183679193258286,-0.02636006847023964,-0.2664949595928192,-0.17505571246147156,-0.9342889785766602,0.0,0.0
157,0,-2.498103528858465,False,0,-0.35963138937950134,0.06539276242256165,-0.034129269421100616,-0.2923135757446289,-0.22017112374305725,-0.902309775352478,1.0,0.0
158,0,-0.4974385739873799,False,1,-0.36022382974624634,0.058933649212121964,-0.031539466232061386,-0.2917390465736389,-0.24652792513370514,-0.5248050689697266,1.0,0.0
159,0,-100.0,True,0,-0.360604852437973,0.052395425736904144,-0.03287862241268158,-0.29145514965057373,-0.25195884704589844,-0.10875809192657471,1.0,0.0
0,1,-0.2324497672960024,False,1,0.007870769128203392,1.4028066396713257,0.7972058653831482,-0.3606255352497101,-0.0091134337708354,-0.18057897686958313,0.0,0.0
1,1,-0.1191990339617621,False,1,0.015681838616728783,1.3941128253936768,0.7886141538619995,-0.38645556569099426,-0.016530266031622887,-0.14835025370121002,0.0,0.0
2,1,-0.8756059849376925,False,0,0.023424720391631126,1.384823203086853,0.7800367474555969,-0.4129459261894226,-0.022216755896806717,-0.11374034732580185,0.0,0.0
3,1,0.05763664669649529,False,1,0.03116769716143608,1.3749339580535889,0.7800522446632385,-0.43961986899375916,-0.027903025969862938,-0.11373613029718399,0.0,0.0
4,1,-1.6758311279299665,False,3,0.03883666917681694,1.3644362688064575,0.7707516551017761,-0.4666375517845154,-0.03172396868467331,-0.07642589509487152,0.0,0.0
5,1,-2.119398604908325,False,3,0.046576499938964844,1.3533356189727783,0.7796502113342285,-0.49349668622016907,-0.037328723818063736,-0.11210538446903229,0.0,0.0
6,1,1.3684844399615315,False,2,0.05440836027264595,1.341627597808838,0.7911940217018127,-0.5205723643302917,-0.04524686187505722,-0.1583775281906128,0.0,0.0
7,1,0.06328765886453994,False,1,0.062336064875125885,1.330844759941101,0.8005377650260925,-0.4794965982437134,-0.05292605981230736,-0.15359826385974884,0.0,0.0
