step,episode,reward,done,action,state0,state1,state2,state3,state4,state5,state6,state7
47,0,0.970053213567678,False,2,0.11806640774011612,1.1587592363357544,0.17214159667491913,-0.12723545730113983,0.18352319300174713,0.19901028275489807,0.0,0.0
48,0,-2.9575295687970695,False,3,0.11976280063390732,1.1563243865966797,0.1597447395324707,-0.10947716981172562,0.19347266852855682,0.19898952543735504,0.0,0.0
49,0,-2.5472324162407163,False,3,0.12155227363109589,1.1533100605010986,0.17142289876937866,-0.1349646896123886,0.2010412961244583,0.1513727307319641,0.0,0.0
50,0,-2.441870308021605,False,3,0.12340650707483292,1.1497175693511963,0.1795976310968399,-0.16047655045986176,0.20691853761672974,0.1175447329878807,0.0,0.0
51,0,0.3782965540512578,False,2,0.12532749772071838,1.1455358266830444,0.18794932961463928,-0.18643537163734436,0.21110405027866364,0.08371038734912872,0.0,0.0
52,0,-2.312969173962641,False,3,0.12711629271507263,1.1412811279296875,0.17498615384101868,-0.1896619200706482,0.21503214538097382,0.07856228202581406,0.0,0.0
53,0,1.0689504040288227,False,2,0.12898340821266174,1.1364482641220093,0.1848294883966446,-0.2150672972202301,0.2169327288866043,0.038011666387319565,0.0,0.0
54,0,-2.0507409686594813,False,3,0.13061466813087463,1.1314945220947266,0.16197916865348816,-0.22033803164958954,0.21808576583862305,0.023061078041791916,0.0,0.0
55,0,1.3516977912038441,False,2,0.1323273628950119,1.125966191291809,0.1722297966480255,-0.24556241929531097,0.21711671352386475,-0.019381020218133926,0.0,0.0
56,0,2.6105798038567913,False,2,0.1340165138244629,1.120697259902954,0.1694066971540451,-0.23409351706504822,0.21661219000816345,-0.010090356692671776,0.0,0.0
57,0,3.3425937277930418,False,2,0.1355859786272049,1.1159042119979858,0.15727822482585907,-0.21297885477542877,0.21628078818321228,-0.006628180854022503,0.0,0.0
58,0,-1.9256204054642,False,3,0.13684634864330292,1.1114896535873413,0.1271025687456131,-0.19604282081127167,0.21520061790943146,-0.021603459492325783,0.0,0.0
59,0,-1.6314393723924343,False,3,0.138187974691391,1.106496810913086,0.1373070478439331,-0.2214512676000595,0.2120225578546524,-0.0635613277554512,0.0,0.0
60,0,-1.3828669433552523,False,3,0.13961391150951385,1.100937843322754,0.14793995022773743,-0.24630621075630188,0.20661857724189758,-0.10807919502258301,0.0,0.0
61,0,4.873761400870717,False,2,0.1411181390285492,1.0948023796081543,0.15780891478061676,-0.27167510986328125,0.19917964935302734,-0.14877842366695404,0.0,0.0
62,0,5.193961160068835,False,2,0.14236441254615784,1.0893425941467285,0.13240399956703186,-0.24163122475147247,0.1913495659828186,-0.1566014587879181,0.0,0.0
63,0,5.449556517385855,False,2,0.14335374534130096,1.084656000137329,0.10708904266357422,-0.20726799964904785,0.18315887451171875,-0.1638137400150299,0.0,0.0
64,0,4.3620370563693145,False,2,0.1441173553466797,1.08086097240448,0.08470942080020905,-0.16765885055065155,0.17477960884571075,-0.1675856113433838,0.0,0.0
65,0,2.455433685211415,False,2,0.14462490379810333,1.0776622295379639,0.05963204428553581,-0.14115099608898163,0.16587546467781067,-0.17808271944522858,0.0,0.0
66,0,-1.4973889152595337,False,3,0.14518336951732635,1.0749309062957764,0.06397237628698349,-0.12050840258598328,0.15774811804294586,-0.16254667937755585,0.0,0.0
67,0,3.8872757234944517,False,2,0.14583882689476013,1.0716155767440796,0.0761498361825943,-0.14626072347164154,0.1471581608057022,-0.21179914474487305,0.0,0.0
68,0,-1.2401232969757234,False,3,0.14653520286083221,1.0691344738006592,0.07942618429660797,-0.10933761298656464,0.13740482926368713,-0.19506648182868958,0.0,0.0
69,0,-0.6700532338956282,False,1,0.1473003327846527,1.0660607814788818,0.08804226666688919,-0.13559089601039886,0.12592096626758575,-0.22967736423015594,0.0,0.0
70,0,3.0066150111068284,False,2,0.14799633622169495,1.062374234199524,0.0793876200914383,-0.16305094957351685,0.11619429290294647,-0.1945337951183319,0.0,0.0
71,0,4.562110220201885,False,2,0.14865931868553162,1.0591665506362915,0.07585833221673965,-0.141852006316185,0.10670188814401627,-0.18984796106815338,0.0,0.0
72,0,-1.2551421869254955,False,3,0.14914122223854065,1.056673526763916,0.05815650895237923,-0.11012223362922668,0.09680858254432678,-0.1978660374879837,0.0,0.0
73,0,5.1628514940230135,False,2,0.14968566596508026,1.053596019744873,0.06604112684726715,-0.13606905937194824,0.08531734347343445,-0.22982466220855713,0.0,0.0
74,0,-0.9766464087329609,False,0,0.15005159378051758,1.0513434410095215,0.04864221066236496,-0.09948334097862244,0.0733778104186058,-0.23879042267799377,0.0,0.0
75,0,2.168423904632914,False,2,0.15041732788085938,1.048492431640625,0.048643629997968674,-0.12616191804409027,0.06143839657306671,-0.23878805339336395,0.0,0.0
76,0,-1.1477673210391532,False,1,0.15058374404907227,1.0457262992858887,0.029517188668251038,-0.12246763706207275,0.04870859906077385,-0.25459587574005127,0.0,0.0
77,0,1.9243826056875803,False,2,0.15066155791282654,1.0423476696014404,0.018396694213151932,-0.1498522311449051,0.03821656480431557,-0.20984072983264923,0.0,0.0
78,0,2.3350674610061306,False,2,0.15057125687599182,1.0391223430633545,0.002292794408276677,-0.14309963583946228,0.027036888524889946,-0.2235935926437378,0.0,0.0
79,0,3.193256704988781,False,2,0.15033884346485138,1.0361710786819458,-0.011317267082631588,-0.13099664449691772,0.015273716300725937,-0.23526370525360107,0.0,0.0
80,0,-2.9200019328476245,False,1,0.14999771118164062,1.0337146520614624,-0.02174232341349125,-0.10910124331712723,0.003059137612581253,-0.2442915141582489,0.0,0.0
81,0,-3.3683770625327853,False,1,0.14958477020263672,1.0306665897369385,-0.030744219198822975,-0.13548414409160614,-0.007352858781814575,-0.20824018120765686,0.0,0.0
82,0,0.6142918771262458,False,2,0.1490742713212967,1.027012825012207,-0.04297788813710213,-0.16244979202747345,-0.0153157077729702,-0.15925690531730652,0.0,0.0
83,0,2.539241411952017,False,2,0.14842787384986877,1.0237979888916016,-0.05588693544268608,-0.14299680292606354,-0.023955941200256348,-0.17280492186546326,0.0,0.0
84,0,-3.260617155237965,False,1,0.14770659804344177,1.0215461254119873,-0.06291455030441284,-0.10026324540376663,-0.033057570457458496,-0.18203240633010864,0.0,0.0
85,0,-2.554645681880372,False,3,0.14689484238624573,1.0187010765075684,-0.07426046580076218,-0.12660785019397736,-0.039884138852357864,-0.13653141260147095,0.0,0.0
86,0,1.232560629846273,False,2,0.14615878462791443,1.0152480602264404,-0.06475034356117249,-0.15373244881629944,-0.04862060770392418,-0.17472949624061584,0.0,0.0
87,0,-2.9361870918048383,False,3,0.14547081291675568,1.0122636556625366,-0.06001516431570053,-0.13294540345668793,-0.05729498714208603,-0.1734878271818161,0.0,0.0
88,0,2.2813424155213484,False,2,0.14486131072044373,1.0086684226989746,-0.05018652603030205,-0.16024304926395416,-0.06794807314872742,-0.2130618542432785,0.0,0.0
89,0,-3.309452496388927,False,3,0.14437036216259003,1.00577712059021,-0.03860483318567276,-0.12900610268115997,-0.07832600176334381,-0.20755872130393982,0.0,0.0
90,0,-3.5908574158971605,False,3,0.143955796957016,1.002282977104187,-0.029050204902887344,-0.15599387884140015,-0.09062084555625916,-0.2458968460559845,0.0,0.0
91,0,-0.7199343651801826,False,2,0.1436045616865158,0.9981794357299805,-0.021105952560901642,-0.18328455090522766,-0.10452122241258621,-0.27800777554512024,0.0,0.0
92,0,2.0332123651992733,False,2,0.1432970017194748,0.994198739528656,-0.01673109456896782,-0.1779624968767166,-0.11845296621322632,-0.2786346971988678,0.0,0.0
93,0,-3.6697774297437307,False,1,0.14292068779468536,0.9910313487052917,-0.02279708720743656,-0.14202390611171722,-0.13321489095687866,-0.29523882269859314,0.0,0.0
94,0,0.04808252670023877,False,2,0.1424826681613922,0.9872775077819824,-0.03056270442903042,-0.16807232797145844,-0.1464039385318756,-0.26378166675567627,0.0,0.0
95,0,1.4840559124241792,False,2,0.1422235518693924,0.9837614893913269,-0.013149579055607319,-0.15756960213184357,-0.15915130078792572,-0.25494712591171265,0.0,0.0
96,0,-3.4028436727994333,False,1,0.14204196631908417,0.9808672666549683,-0.005173832178115845,-0.1300748884677887,-0.1721407175064087,-0.25978851318359375,0.0,0.0
97,0,0.5144175612316928,False,2,0.14178141951560974,0.9773935675621033,-0.01513805240392685,-0.1556919366121292,-0.18309590220451355,-0.21910348534584045,0.0,0.0
98,0,-3.2958163296059397,False,1,0.1415364295244217,0.9742907881736755,-0.013126490637660027,-0.13934201002120972,-0.19452475011348724,-0.22857704758644104,0.0,0.0
99,0,1.1416723239847897,False,2,0.14121723175048828,0.9706013202667236,-0.02243608608841896,-0.16525357961654663,-0.2040691375732422,-0.19088751077651978,0.0,0.0
100,0,-2.960120035160854,False,1,0.1410682648420334,0.967344343662262,-0.005561790429055691,-0.1460731327533722,-0.21348755061626434,-0.18836790323257446,0.0,0.0
101,0,-2.73117683572883,False,1,0.14083433151245117,0.9635131359100342,-0.0162600576877594,-0.17132402956485748,-0.22069862484931946,-0.14422157406806946,0.0,0.0
102,0,-2.5298839599231813,False,1,0.14053019881248474,0.9591088891029358,-0.025118663907051086,-0.19654840230941772,-0.2260592132806778,-0.10721185058355331,0.0,0.0
103,0,2.4033368335081606,False,2,0.14014053344726562,0.9541228413581848,-0.0358399897813797,-0.22208935022354126,-0.22923219203948975,-0.06345923244953156,0.0,0.0
104,0,-2.213712944411468,False,1,0.1399850845336914,0.9496538043022156,-0.012688303366303444,-0.19906912744045258,-0.2321324497461319,-0.05800555273890495,0.0,0.0
105,0,3.958880397870428,False,2,0.13974809646606445,0.9446079134941101,-0.022929761558771133,-0.22438134253025055,-0.2329190969467163,-0.01573307067155838,0.0,0.0
106,0,-2.140526151377911,False,1,0.1395762413740158,0.9404535889625549,-0.015653515234589577,-0.18488000333309174,-0.2344733625650406,-0.031084943562746048,0.0,0.0
107,0,0.8588403124473245,False,2,0.13933125138282776,0.935721755027771,-0.024846341460943222,-0.21025027334690094,-0.23412327468395233,0.007002092897891998,0.0,0.0
108,0,1.874322550146968,False,2,0.1390983611345291,0.9311495423316956,-0.02315877005457878,-0.20322728157043457,-0.2342621386051178,-0.0027773177716881037,0.0,0.0
109,0,-1.8422176859894523,False,1,0.13902616500854492,0.9269488453865051,-0.007100229151546955,-0.18671949207782745,-0.2343721240758896,-0.002200164133682847,0.0,0.0
110,0,1.8197965992938065,False,2,0.13886460661888123,0.922188937664032,-0.018403923138976097,-0.2111918330192566,-0.23208758234977722,0.04569111764431,0.0,0.0
111,0,-1.575567745319346,False,1,0.13902005553245544,0.9177263379096985,0.012507515028119087,-0.19786378741264343,-0.22901247441768646,0.06150209158658981,0.0,0.0
112,0,1.5246129967026263,False,2,0.13910970091819763,0.9126829504966736,0.004234223626554012,-0.22342999279499054,-0.22422945499420166,0.0956602543592453,0.0,0.0
113,0,4.388207956872418,False,2,0.13916568458080292,0.9078530669212341,0.0015717139467597008,-0.21405817568302155,-0.22015541791915894,0.08148051798343658,0.0,0.0
114,0,0.718196446039127,False,2,0.13936443626880646,0.9039260745048523,0.016209999099373817,-0.1739865243434906,-0.21644850075244904,0.07413828372955322,0.0,0.0
115,0,-1.5031673215558772,False,1,0.1397310197353363,0.9001075625419617,0.03270204737782478,-0.16913941502571106,-0.21245230734348297,0.07992371916770935,0.0,0.0
116,0,1.735592721891902,False,2,0.14003697037696838,0.8956974744796753,0.025120887905359268,-0.19523032009601593,-0.2069263458251953,0.11051919311285019,0.0,0.0
117,0,-1.1637268122269677,False,1,0.1405576765537262,0.891617476940155,0.04620298743247986,-0.1805237978696823,-0.2010175585746765,0.1181759387254715,0.0,0.0
118,0,4.6298973440219955,False,2,0.141014963388443,0.8869546055793762,0.0382457859814167,-0.20623962581157684,-0.19347557425498962,0.15083928406238556,0.0,0.0
119,0,-0.9262494821743548,False,1,0.14150314033031464,0.8832091093063354,0.042064111679792404,-0.1656021773815155,-0.1866932511329651,0.13564646244049072,0.0,0.0
120,0,1.546706121695945,False,2,0.14189882576465607,0.878891110420227,0.030431315302848816,-0.19078753888607025,-0.1775178462266922,0.183508038520813,0.0,0.0
121,0,-0.8444929356729307,False,1,0.14239501953125,0.8747366070747375,0.04042452201247215,-0.1835729032754898,-0.16830043494701385,0.18434856832027435,0.0,0.0
122,0,-0.6290021362126896,False,1,0.14281721413135529,0.8699950575828552,0.031132202595472336,-0.20952440798282623,-0.15720318257808685,0.22194471955299377,0.0,0.0
123,0,2.2213601195735295,False,2,0.1431562453508377,0.8646697998046875,0.020660558715462685,-0.23532812297344208,-0.14398370683193207,0.26438918709754944,0.0,0.0
124,0,4.654494502531787,False,2,0.14351892471313477,0.8595159649848938,0.023243388161063194,-0.22784879803657532,-0.1309967041015625,0.2597401440143585,0.0,0.0
125,0,-1.48530162199492,False,3,0.14383582770824432,0.8551038503646851,0.019390283152461052,-0.19506068527698517,-0.11876003444194794,0.24473324418067932,0.0,0.0
126,0,2.4379464305275436,False,2,0.14424867928028107,0.8500684499740601,0.03144164755940437,-0.2230471819639206,-0.10897903889417648,0.19561991095542908,0.0,0.0
127,0,0.749806657705318,False,2,0.14485979080200195,0.845403254032135,0.05065811797976494,-0.20661646127700806,-0.0986119955778122,0.2073410004377365,0.0,0.0
128,0,2.120681706704244,False,2,0.145551398396492,0.8406782746315002,0.058495014905929565,-0.2093317210674286,-0.08803800493478775,0.21147975325584412,0.0,0.0
129,0,-1.5417201304693566,False,3,0.14632853865623474,0.8362303972244263,0.06687786430120468,-0.19708536565303802,-0.07730761915445328,0.21460798382759094,0.0,0.0
130,0,3.5869186874673433,False,2,0.1471858024597168,0.8311819434165955,0.07691793143749237,-0.2239426076412201,-0.06858742982149124,0.17440369725227356,0.0,0.0
131,0,0.8648194147873738,False,2,0.1479429304599762,0.8266958594322205,0.06761293113231659,-0.1990412026643753,-0.06057460978627205,0.16025669872760773,0.0,0.0
132,0,0.575043426958328,False,2,0.14877967536449432,0.8222528696060181,0.07531647384166718,-0.1971517652273178,-0.052314285188913345,0.16520661115646362,0.0,0.0
133,0,3.500221680126967,False,2,0.1496608704328537,0.8177546262741089,0.07963800430297852,-0.1996460109949112,-0.043936386704444885,0.1675582081079483,0.0,0.0
134,0,3.6509292095113866,False,2,0.150543212890625,0.8139012455940247,0.07992031425237656,-0.17103557288646698,-0.035721126943826675,0.16430526971817017,0.0,0.0
135,0,0.40397140856623254,False,2,0.1515735685825348,0.8109673857688904,0.09419182687997818,-0.13020867109298706,-0.026988672092556953,0.17464891076087952,0.0,0.0
136,0,-0.09699488698211553,False,1,0.15277719497680664,0.8081933856010437,0.11077328771352768,-0.12315111607313156,-0.017517905682325363,0.18941524624824524,0.0,0.0
137,0,-1.588748419934119,False,1,0.1539040505886078,0.8048189282417297,0.10113926231861115,-0.1498827338218689,-0.006118583492934704,0.22798633575439453,0.0,0.0
138,0,-3.1223687754753926,False,1,0.15496483445167542,0.8008515238761902,0.09284001588821411,-0.17632517218589783,0.006943143904209137,0.2612345814704895,0.0,0.0
139,0,1.3770179816293335,False,2,0.1559416800737381,0.7962806224822998,0.08233292400836945,-0.20329084992408752,0.022109616547822952,0.3033292889595032,0.0,0.0
140,0,-1.1979101989086047,False,2,0.15686340630054474,0.7923480272293091,0.07697921246290207,-0.1750687062740326,0.03710488602519035,0.2999056577682495,0.0,0.0
141,0,-3.728344306879562,False,3,0.15776053071022034,0.7884524464607239,0.0745680183172226,-0.17357639968395233,0.052059292793273926,0.2990882396697998,0.0,0.0
142,0,-3.364766211126407,False,3,0.15874910354614258,0.7839703559875488,0.0860748216509819,-0.1996954381465912,0.06470126658678055,0.2528398931026459,0.0,0.0
143,0,0.19337581058996706,False,2,0.15979671478271484,0.7789010405540466,0.09348760545253754,-0.2258283942937851,0.07584856450557709,0.2229456901550293,0.0,0.0
144,0,0.24008979873829334,False,2,0.1607195883989334,0.7739941477775574,0.08143871277570724,-0.21867635846138,0.08659959584474564,0.21502037346363068,0.0,0.0
145,0,1.4582361576463654,False,2,0.1616593301296234,0.7693947553634644,0.08280628174543381,-0.2051021158695221,0.0976703092455864,0.22141435742378235,0.0,0.0
146,0,-3.2204735509414477,False,3,0.1624508798122406,0.765259861946106,0.06837233901023865,-0.1845172494649887,0.10837966203689575,0.21418710052967072,0.0,0.0
147,0,-0.5048242602944157,False,2,0.16333237290382385,0.7605470418930054,0.07967035472393036,-0.21009306609630585,0.11679486185312271,0.1683042049407959,0.0,0.0
148,0,-2.9592351994310193,False,3,0.1642037332057953,0.7558779716491699,0.07848270237445831,-0.20821985602378845,0.12539510428905487,0.17200495302677155,0.0,0.0
149,0,0.6680579149019905,False,2,0.16514892876148224,0.7506234049797058,0.08778001368045807,-0.23411180078983307,0.1321113258600235,0.13432447612285614,0.0,0.0
150,0,1.0643025864765263,False,2,0.1661587655544281,0.7457269430160522,0.09355875104665756,-0.21830374002456665,0.13951309025287628,0.14803490042686462,0.0,0.0
151,0,-2.904979800144757,False,3,0.16716298460960388,0.7412484288215637,0.09258558601140976,-0.19979211688041687,0.14732572436332703,0.15625230967998505,0.0,0.0
152,0,1.770380214326832,False,2,0.16823634505271912,0.7361786961555481,0.10127204656600952,-0.22593674063682556,0.15338864922523499,0.12125837802886963,0.0,0.0
153,0,-2.6769080778288825,False,3,0.16910962760448456,0.7314581274986267,0.08171781152486801,-0.21038860082626343,0.15898361802101135,0.11189975589513779,0.0,0.0
154,0,2.0897555686832847,False,2,0.17007780075073242,0.7261548042297363,0.09363771975040436,-0.23604440689086914,0.16216114163398743,0.06355053931474686,0.0,0.0
155,0,-2.491384488160931,False,3,0.17105665802955627,0.7214271426200867,0.09408371150493622,-0.2105408012866974,0.16597354412078857,0.0762481689453125,0.0,0.0
156,0,1.769141468388267,False,2,0.1721177101135254,0.7161126136779785,0.10436838865280151,-0.23639819025993347,0.16770415008068085,0.03461247310042381,0.0,0.0
157,0,4.45172973175782,False,2,0.17293433845043182,0.7109938263893127,0.08064266294240952,-0.22761429846286774,0.168730691075325,0.020530547946691513,0.0,0.0
158,0,1.7741931144695513,False,2,0.17343130707740784,0.7066868543624878,0.04939587041735649,-0.19145673513412476,0.16903096437454224,0.006005421280860901,0.0,0.0
159,0,-2.1259677576066154,False,3,0.1738450974225998,0.7027372121810913,0.040962815284729004,-0.17558728158473969,0.16944903135299683,0.008361415937542915,0.0,0.0
160,0,4.728419055193467,False,2,0.17434759438037872,0.6982154846191406,0.05211425572633743,-0.20075367391109467,0.16757015883922577,-0.037577107548713684,0.0,0.0
161,0,-1.7785474276347901,False,3,0.17453566193580627,0.6945694088935852,0.021366950124502182,-0.1617617905139923,0.16501787304878235,-0.051045648753643036,0.0,0.0
162,0,2.8424454225917772,False,2,0.1748122274875641,0.6903561353683472,0.03252094238996506,-0.18672090768814087,0.16015605628490448,-0.09723646938800812,0.0,0.0
163,0,-1.98812060408079,False,1,0.17510204017162323,0.6866905689239502,0.033217642456293106,-0.16246448457241058,0.15591910481452942,-0.08473943173885345,0.0,0.0
164,0,1.4927401672336458,False,2,0.17533111572265625,0.6823994517326355,0.02555759809911251,-0.19044417142868042,0.1532747447490692,-0.052887290716171265,0.0,0.0
165,0,-2.001763071053972,False,0,0.17562484741210938,0.6784080862998962,0.031296491622924805,-0.1771983802318573,0.15134944021701813,-0.038506221026182175,0.0,0.0
166,0,3.029454515689065,False,2,0.1759185791015625,0.6738166809082031,0.03129656985402107,-0.20386533439159393,0.14942413568496704,-0.03850623220205307,0.0,0.0
167,0,2.1830845628477364,False,2,0.17616911232471466,0.6698465943336487,0.02661941945552826,-0.1762993186712265,0.147862508893013,-0.031232524663209915,0.0,0.0
168,0,1.55472434553256,False,2,0.17635460197925568,0.6663118004798889,0.019943419843912125,-0.1569637656211853,0.14647413790225983,-0.02776757813990116,0.0,0.0
169,0,2.4927340796218234,False,2,0.1764562577009201,0.663075864315033,0.011539198458194733,-0.14368459582328796,0.1451069712638855,-0.027343090623617172,0.0,0.0
170,0,-1.97182668841772,False,3,0.17645101249217987,0.6603686213493347,0.000832333869766444,-0.12018704414367676,0.14375409483909607,-0.027057552710175514,0.0,0.0
